Region,Soil_Type,Crop,Rainfall_mm,Temperature_Celsius,Fertilizer_Used,Irrigation_Used,Weather_Condition,Days_to_Harvest,Yield_tons_per_hectare
West,Sandy,Cotton,141.53499972619974,28.331611743612775,True,True,Sunny,147,4.012838130462936
North,Peaty,Rice,922.3685123831449,35.46804244245496,False,False,Rainy,110,4.42687014013756
West,Silt,Soybean,965.3895578087287,30.4737818795348,False,False,Cloudy,77,5.3371064248990026
East,Peaty,Cotton,980.338993960935,28.082060121041348,False,False,Rainy,85,4.497411604488433
East,Sandy,Wheat,763.8281337779202,38.33125562283149,False,True,Cloudy,85,5.443790494724942
West,Sandy,Barley,619.5614223669213,35.676163490127465,False,True,Cloudy,133,5.628685831904536
West,Silt,Maize,542.3440312658322,17.775035461687178,False,True,Sunny,87,4.532780943777984
West,Sandy,Maize,339.316955395067,36.19163420429213,True,False,Sunny,131,3.525047462679779
West,Sandy,Maize,619.3363241096203,22.76971499920367,False,False,Cloudy,128,3.9233945336487768
West,Sandy,Rice,876.549160703973,23.316765750232666,True,True,Cloudy,144,8.006757146253204
West,Loam,Barley,454.8720792461112,30.684030970697698,False,True,Rainy,60,4.197603454086005
East,Chalky,Soybean,336.05528734350736,29.660895209214104,False,True,Cloudy,148,3.4361349405629196
West,Sandy,Maize,553.7992314975163,21.288243925162824,False,False,Sunny,72,2.2549510891430367
South,Clay,Cotton,307.53178152488874,24.87456489586134,True,False,Sunny,69,3.554593420899675
East,Loam,Barley,510.0327762840746,36.25799105198,True,True,Sunny,122,6.126759076425238
North,Chalky,Cotton,501.7169176324953,28.706066500186438,False,False,Cloudy,140,3.1802242729907544
East,Peaty,Soybean,128.04474032870672,39.032333384466384,True,True,Rainy,73,4.162974632743763
North,Loam,Barley,730.570141968416,24.91545329884158,True,False,Cloudy,98,5.629864523020949
North,Silt,Soybean,842.364026712902,25.205744663529764,False,True,Sunny,67,5.901871462842177
South,Silt,Cotton,345.6067427152374,15.83563749276425,True,True,Cloudy,149,4.046791596061273
West,Clay,Cotton,253.5245402632665,38.760427266837645,False,False,Cloudy,126,1.583859791736581
West,Chalky,Maize,136.0654310391699,25.131385217220387,True,False,Sunny,129,2.8823169119076453
East,Peaty,Barley,619.6209279643844,15.831657140248268,False,False,Rainy,94,2.7939654145817845
West,Sandy,Wheat,753.7523966566678,20.355308304925565,False,True,Rainy,90,5.187745574254943
South,Clay,Barley,368.32983830971534,27.117569290466943,False,False,Sunny,111,2.260731571959184
East,Sandy,Wheat,976.6504840329583,38.731634500400375,True,False,Cloudy,117,6.287483803924626
East,Chalky,Rice,864.8233459311475,36.238855587982,True,True,Rainy,104,7.224804909205414
East,Sandy,Soybean,691.2204263144182,18.907324861967165,True,False,Sunny,124,5.439755828928699
West,Sandy,Soybean,653.854619122517,37.27090030770624,True,True,Sunny,85,6.782961591359411
West,Clay,Wheat,791.633132399143,22.56896347025974,True,False,Cloudy,87,5.21446637287635
West,Clay,Maize,952.2381891059953,18.225166494617465,True,True,Cloudy,103,7.464705892569614
East,Peaty,Cotton,638.520344048953,19.685773168623285,True,True,Cloudy,86,6.493081800146316
East,Silt,Barley,487.6977080106706,34.68180474479823,True,True,Sunny,145,5.466782394155486
North,Clay,Barley,316.3316864692763,26.039563063699937,True,False,Sunny,68,4.035766736330337
North,Clay,Rice,680.7020237422603,35.84154670365649,True,True,Sunny,65,7.539477697108975
West,Peaty,Rice,122.41397891857764,18.545154974058885,True,True,Cloudy,130,3.4021904893778876
East,Chalky,Cotton,398.24276320342386,30.199916728755753,False,True,Sunny,146,3.6677927219062223
West,Peaty,Rice,177.59765122388308,24.134575770481888,True,True,Rainy,88,4.809846540110357
West,Loam,Barley,889.2944746564341,23.630640752127416,True,False,Rainy,104,5.985841401560336
North,Loam,Soybean,562.933199657877,20.12219851372363,False,True,Cloudy,113,3.5775719266244814
South,Loam,Wheat,731.5915187743923,24.425511142284495,False,True,Sunny,111,4.874062963245858
West,Silt,Soybean,716.4900523933891,26.708139343403623,False,False,Cloudy,136,4.486807374639075
South,Loam,Maize,453.34158624020216,23.792135902907518,True,False,Rainy,108,4.647909806360105
South,Clay,Maize,425.1646465335915,21.7960733154458,True,True,Sunny,147,5.01555502043076
East,Chalky,Rice,482.88520741972286,28.479480860434833,True,False,Cloudy,115,4.2966481746067755
East,Peaty,Cotton,342.654242400046,39.8626079831258,True,True,Cloudy,62,5.3074678371265
West,Sandy,Soybean,935.5436818262918,22.87738551664779,True,False,Rainy,81,7.281444492920282
North,Clay,Maize,374.27261279117727,35.90137831653857,False,True,Sunny,104,4.190743609950841
North,Peaty,Maize,266.62061501390576,25.107486734547813,True,False,Sunny,99,4.01819463751803
West,Silt,Soybean,969.8107659783126,25.172281972567564,True,False,Cloudy,137,7.264094294935465
West,Silt,Soybean,720.217698003043,17.111295824428023,False,True,Sunny,148,5.082700562133037
North,Silt,Cotton,313.1242098996678,20.07589228101683,True,True,Rainy,107,5.254204858945127
South,Peaty,Rice,702.7835146390257,33.924352495975185,True,True,Rainy,66,7.064437192347846
West,Clay,Barley,648.3433515250645,27.1623772572757,True,False,Rainy,94,4.3091606931010284
South,Sandy,Maize,328.5711349852552,17.454326743688824,True,False,Sunny,110,3.0431958856090575
West,Clay,Wheat,707.384505059754,21.3768101662355,False,True,Rainy,72,5.529760916893511
West,Chalky,Barley,896.3237260817567,16.623503111366624,False,True,Sunny,116,5.186719230944233
South,Sandy,Rice,102.94050532669657,37.848420952225105,True,True,Sunny,104,4.482042492475419
South,Clay,Maize,140.75373559577667,31.824344844574007,False,True,Cloudy,106,2.816298852906507
North,Loam,Barley,766.2420544166824,30.8081257588354,False,True,Rainy,60,5.093261538562949
West,Chalky,Cotton,364.137777549864,18.177849044892945,True,False,Sunny,98,3.1628150029236948
East,Chalky,Soybean,222.766565948966,30.22042240736903,False,True,Cloudy,79,3.1635586218133414
East,Clay,Cotton,202.0327349427762,24.03512558773513,True,True,Rainy,134,3.908731062476201
West,Clay,Barley,489.8598742630488,19.716348319313205,True,False,Rainy,83,3.8544434801298806
West,Clay,Barley,857.5592527523644,35.442658812728524,False,False,Cloudy,86,5.453052821136779
West,Chalky,Cotton,255.37113755487198,36.938336084570395,True,True,Cloudy,102,4.731424759120858
South,Silt,Soybean,812.2020515067271,33.33343960388188,True,True,Rainy,111,7.088349458667208
East,Peaty,Rice,278.8128500691238,27.527972358710034,False,False,Sunny,73,2.2247235022775476
East,Chalky,Soybean,757.9316525007466,26.27092084787858,False,True,Cloudy,127,6.1668754151248235
East,Silt,Cotton,507.0696084778603,18.689858914402254,False,False,Cloudy,132,2.151850094596993
West,Loam,Soybean,283.60665240823766,31.1457516637042,True,True,Sunny,92,4.993095352057918
South,Sandy,Rice,288.82943836096115,22.041009400331827,True,True,Rainy,64,5.032689268806612
West,Peaty,Maize,468.3049454261441,25.971910855592338,True,False,Cloudy,141,4.52128661866937
North,Silt,Cotton,892.0819727960279,36.5930966300302,True,False,Cloudy,149,7.0971840280574305
North,Peaty,Wheat,904.2795170695838,26.737569554301537,True,False,Cloudy,120,6.631921333873886
East,Loam,Barley,453.95294072142514,16.672224598995,True,False,Rainy,130,3.913918127380176
West,Sandy,Soybean,205.79820687543094,22.009028828363157,True,True,Cloudy,70,3.3067870284649024
North,Silt,Barley,832.0565240231417,38.31088042298515,True,True,Sunny,132,8.685695899188309
North,Silt,Rice,720.8830648052693,32.81652300828793,True,False,Cloudy,116,5.553770823602542
West,Loam,Rice,935.8211018666713,28.934420132957953,True,False,Rainy,117,5.789494824461157
South,Peaty,Wheat,539.5306966414541,35.74443611830504,False,False,Rainy,91,2.3865744853320527
West,Silt,Soybean,343.98092123278457,18.046963395233092,False,False,Rainy,73,2.104408526985615
West,Peaty,Wheat,247.90162915634303,21.208017789773194,True,False,Rainy,93,3.058824924557038
South,Peaty,Soybean,181.40898021541838,17.959544003322428,True,False,Cloudy,105,2.1144328451030505
East,Loam,Wheat,797.3952354075382,30.76227785221953,False,False,Rainy,66,4.500812160146718
East,Sandy,Rice,817.2618234009822,31.565462076017425,False,False,Cloudy,73,4.924887214518425
East,Silt,Soybean,386.44488269050765,17.561417139033647,False,False,Rainy,120,2.0010845293025605
South,Sandy,Cotton,154.97840248282623,19.811943616490936,True,True,Cloudy,148,3.734592340999221
North,Loam,Wheat,108.35535490376586,32.16261234577156,False,True,Rainy,122,2.1221398932423257
South,Clay,Cotton,925.8958903071333,31.684228051163814,False,False,Sunny,76,5.54871895159322
West,Clay,Wheat,296.8343466118901,16.541573802345567,True,True,Rainy,122,4.735877183456553
South,Chalky,Soybean,472.6241995452602,34.74642069694231,True,True,Cloudy,134,6.10439698980755
North,Peaty,Wheat,313.0056907711663,30.343845508402204,False,True,Cloudy,140,2.9810519314646853
North,Peaty,Soybean,946.2368597411253,28.131142302220525,True,False,Sunny,146,6.942007858502005
West,Peaty,Wheat,601.8722533382015,21.181612248597308,False,True,Cloudy,78,4.429917194762948
East,Loam,Barley,550.5247089589784,30.584122408432094,True,False,Cloudy,61,4.731009126457313
North,Loam,Cotton,557.9934837681711,15.43402328075858,True,False,Sunny,69,3.723516758923049
North,Peaty,Barley,161.86884075362946,32.047823562271134,True,False,Rainy,73,2.7876561146078096
North,Sandy,Barley,805.0559566377782,35.84685487416417,False,False,Sunny,83,5.472159956788982
West,Silt,Rice,744.2483638621185,33.77375962503221,False,False,Rainy,61,4.003877131915874
North,Loam,Barley,559.683544394678,26.109594239524068,False,True,Rainy,129,4.465769775241088
East,Sandy,Maize,228.37582121203707,36.80255699289997,False,False,Cloudy,109,2.6372201467421448
West,Silt,Cotton,646.880379460216,32.54147269558089,False,False,Sunny,121,4.718361523745778
East,Sandy,Barley,424.76501850902343,38.290472953597444,True,True,Rainy,141,5.90018827844289
North,Clay,Maize,754.156663480657,35.79774871717638,True,False,Rainy,136,5.903511199850673
North,Chalky,Wheat,405.8906967523703,18.1652130549003,True,True,Sunny,141,5.027558157706708
East,Sandy,Barley,441.9075726534422,36.21940984639751,False,True,Rainy,140,3.83006009170303
West,Clay,Barley,488.49635501859535,23.04121585795294,True,True,Sunny,107,5.4925584880918175
West,Loam,Rice,395.8428001035211,29.432651830760214,False,False,Sunny,64,1.8312702711095488
East,Chalky,Barley,752.6795726665496,23.27760872421036,True,False,Sunny,143,6.685733876914291
North,Peaty,Wheat,217.2392662496627,24.186057278964626,True,False,Sunny,97,2.8992004005621186
South,Chalky,Maize,649.8198150892807,38.14867343729405,False,False,Cloudy,143,3.8473050324255507
East,Silt,Maize,829.9855972885075,34.71435633493219,True,True,Rainy,60,8.143565098965714
East,Loam,Rice,477.24281102871936,18.183340283036877,True,True,Rainy,112,4.931002599467888
East,Clay,Maize,528.3312295840185,17.399389405390146,True,False,Rainy,139,4.833106415860187
North,Peaty,Barley,200.43142078829788,20.436655418632093,False,True,Rainy,148,2.632763397224832
West,Clay,Soybean,309.3087551051827,29.34132816733781,False,False,Sunny,129,1.5975401791057116
North,Peaty,Rice,144.0565634292438,24.628004993677305,True,False,Cloudy,100,2.316885871179613
East,Loam,Maize,559.9817910992583,33.735737054515226,True,True,Rainy,109,6.793194746812784
North,Peaty,Maize,410.89138728942766,39.77438773003214,False,False,Rainy,145,3.472779632724258
North,Chalky,Cotton,759.8381059777369,21.944847235512547,True,False,Sunny,76,5.5167246476823255
East,Silt,Wheat,375.7851716961177,26.127147320539358,True,False,Rainy,127,3.80036985799567
North,Clay,Rice,100.2716230262025,33.330400187163875,False,True,Rainy,86,2.0320506524065136
South,Silt,Maize,202.20262290926655,18.382229226305626,False,True,Cloudy,137,1.9125607185293432
North,Loam,Wheat,675.7413658757538,18.45734027972409,False,True,Cloudy,124,5.126805331015255
North,Sandy,Rice,649.9301299217454,21.891313787845235,True,False,Sunny,106,5.560325145422986
West,Chalky,Rice,615.8851687157618,26.198207756719746,False,True,Rainy,106,5.165015807701463
West,Clay,Maize,151.1955464921437,27.512821776627256,False,False,Rainy,71,1.5688924405753193
East,Silt,Soybean,622.7401093391863,22.632159239394873,True,False,Cloudy,128,5.463226159088167
East,Clay,Barley,302.7387886978154,29.696438375665654,True,True,Sunny,65,3.9281389098904547
West,Loam,Maize,169.72291832191723,16.471443260986163,False,False,Cloudy,146,0.8643658550766395
South,Clay,Barley,309.8078762461213,27.31838927365613,True,True,Rainy,133,4.6779182980176035
North,Peaty,Maize,223.05934203898556,35.140113449409824,True,True,Rainy,101,4.217859760098396
South,Peaty,Barley,337.4867143308798,29.995290316219368,False,False,Cloudy,91,2.249792953178001
South,Peaty,Barley,147.33203789166802,24.047015209401888,True,False,Sunny,124,2.488374498793674
West,Chalky,Barley,562.3792782358958,36.27587602196506,False,True,Rainy,110,4.773800791719101
East,Silt,Cotton,826.5804829879636,16.915035737352085,False,False,Sunny,129,4.8358086851816
North,Sandy,Rice,824.3411439039734,28.285282708674977,True,True,Cloudy,129,6.685949541423678
East,Chalky,Cotton,932.2762893522194,38.911265188304306,False,False,Sunny,131,5.525102114580659
South,Chalky,Barley,351.1402179931979,28.200897243194845,False,True,Sunny,141,3.4565089870262637
South,Sandy,Barley,699.8108493376145,23.53038889505378,True,False,Sunny,74,5.2614402112585354
East,Loam,Rice,917.3448606106311,16.989703723673678,True,True,Sunny,88,7.818923283136128
East,Silt,Wheat,139.28734280279193,20.559487162948308,True,False,Cloudy,99,3.050783571179652
West,Chalky,Maize,835.1985556020163,36.85590891453083,True,True,Rainy,79,8.024891830991153
East,Sandy,Rice,907.5697758595734,31.639686719054797,True,False,Cloudy,144,7.5702822973522155
East,Loam,Soybean,500.3092229686781,27.571228187919907,True,False,Rainy,88,2.992441894962539
West,Loam,Maize,190.8772826097929,16.79509907661524,False,True,Cloudy,142,3.173483477676542
East,Clay,Soybean,534.0551125437257,30.559009237709134,True,False,Cloudy,116,4.395430816932747
South,Peaty,Soybean,997.3493671568044,30.153558824223197,True,False,Cloudy,76,6.963583159385872
East,Chalky,Maize,553.6538489761369,28.67481450161074,False,False,Cloudy,144,4.05522556189092
North,Loam,Barley,853.612232762127,16.849086175544226,True,True,Rainy,147,7.466972676878274
South,Sandy,Maize,426.5124983177862,24.902597510642096,False,True,Cloudy,134,3.892889036307207
West,Sandy,Barley,787.0291303637152,16.66767710102142,False,False,Rainy,137,4.93933426756497
South,Sandy,Wheat,442.503211845013,17.784117325504035,False,True,Rainy,62,3.6380435709701398
West,Silt,Wheat,700.0376840899274,33.33910983509308,False,False,Cloudy,71,3.7620250429329136
North,Clay,Rice,889.9046569427929,39.40891700692508,True,True,Rainy,139,8.887212682168055
North,Clay,Soybean,478.6420495757951,19.02809151386087,True,True,Cloudy,143,6.242980046447081
South,Loam,Soybean,701.1911942197385,31.90594660576585,False,True,Rainy,92,5.611973833648084
East,Chalky,Barley,347.28913644791953,19.122326331566715,True,False,Cloudy,76,2.647444303913601
South,Loam,Cotton,648.890675250161,35.11739399562683,False,False,Sunny,145,4.523355954423055
South,Loam,Rice,187.6234813466782,16.9707858727945,True,False,Rainy,149,1.7526075071960368
North,Loam,Cotton,821.6476112114418,38.82850309441638,False,True,Sunny,67,6.541627053647247
West,Silt,Cotton,322.35301884534493,29.908344085608014,True,False,Cloudy,63,3.866304991681516
South,Silt,Wheat,224.07406683606916,22.909079496784162,True,False,Cloudy,75,3.424151973533863
East,Silt,Wheat,430.49365768141297,39.9387898162295,True,False,Cloudy,145,4.351279773238178
North,Sandy,Maize,360.5491953360228,27.03055133274065,True,False,Cloudy,109,3.246434418987824
South,Clay,Wheat,320.0586524641277,25.42030160966715,True,True,Rainy,136,4.960166617537363
South,Clay,Wheat,940.7512923548927,15.433215195949613,True,True,Cloudy,86,8.034024019876018
East,Sandy,Wheat,262.4775587536849,23.81238364319518,True,False,Sunny,74,2.8865978844315623
South,Chalky,Rice,382.37339586458387,33.990744612615075,False,True,Rainy,64,3.316091538365163
South,Sandy,Maize,852.1924276468316,16.11986836406733,False,True,Cloudy,123,5.390524341616839
South,Silt,Rice,908.1774809166334,33.23439415692161,False,True,Rainy,136,6.201734636734392
South,Sandy,Maize,255.90871336770482,21.21372199005595,False,True,Sunny,127,3.398065495016988
East,Silt,Rice,888.1040026278573,35.76858615453759,False,False,Sunny,136,5.747971626633519
South,Sandy,Maize,378.1269188247309,29.847410732517055,True,False,Cloudy,78,4.0170457281154315
South,Silt,Wheat,527.3119067230813,20.197900074049063,False,True,Rainy,99,4.422749690066518
South,Peaty,Barley,318.3813772143185,27.82159112027248,True,True,Sunny,75,4.811157999967547
North,Loam,Wheat,268.0408058104283,39.32114607600994,False,True,Rainy,108,3.4681714373888473
East,Sandy,Rice,980.844197327762,35.64911030595248,False,True,Cloudy,102,7.0458961659477035
North,Sandy,Maize,246.6620018389115,15.574063295799174,False,True,Rainy,106,2.239658078990612
North,Chalky,Rice,512.5184202674957,30.21457461392517,False,False,Cloudy,111,3.51881107284545
East,Clay,Soybean,113.45669646095683,28.56169357104362,False,True,Cloudy,119,2.335728447892622
North,Silt,Rice,555.7383860759384,32.787829086488394,True,True,Cloudy,147,6.6341003925483255
North,Chalky,Barley,703.879117595405,22.74056399665522,True,False,Rainy,133,6.287298451570123
North,Silt,Wheat,653.8378665493735,29.52908054065969,True,True,Sunny,72,6.727261229776288
East,Sandy,Soybean,240.8969154029835,15.40659032566682,True,True,Rainy,114,5.375007851050476
South,Loam,Rice,436.7048228430607,18.898461102962642,False,True,Cloudy,116,3.474677838484973
West,Silt,Barley,364.740018430646,28.686593197266212,True,False,Sunny,118,3.5343019810763563
West,Silt,Soybean,350.01685217313906,37.17383767276471,True,True,Rainy,126,5.047439250196975
East,Peaty,Wheat,380.7683095352127,32.32131290857775,True,False,Cloudy,110,4.226777961271424
West,Silt,Soybean,303.2954313594768,32.61030515125626,False,True,Cloudy,101,2.6651881945308964
East,Peaty,Cotton,767.917339789377,32.43468339051648,True,False,Cloudy,114,5.6627252178307215
East,Peaty,Rice,251.57955434129758,38.561587992446576,False,True,Sunny,102,3.9338697846078388
West,Chalky,Cotton,207.28187325855475,20.7775622138345,False,False,Rainy,86,1.3214124905017142
North,Chalky,Soybean,720.0141177575986,15.639701666960418,True,False,Rainy,100,5.355856613642639
South,Sandy,Wheat,454.419155836032,18.190300110437377,False,False,Sunny,125,2.6458468754823166
West,Sandy,Soybean,355.4472906132615,22.36836712015581,False,False,Sunny,132,1.586859603994648
West,Clay,Soybean,181.86123859702707,22.42731821138878,True,False,Rainy,68,3.2243818067624708
West,Peaty,Maize,278.10749687442274,15.769963939982707,True,False,Cloudy,65,3.0532932153287695
West,Sandy,Soybean,821.4413776371456,38.897829398178615,False,False,Rainy,149,4.987637487438692
East,Peaty,Barley,371.5533686557313,22.54494915297179,False,True,Sunny,88,3.010368670195763
East,Sandy,Soybean,393.0351687791429,26.034176737743522,False,False,Sunny,135,3.3332895864830463
South,Chalky,Maize,308.0615049913872,25.4264732224199,False,True,Cloudy,128,2.7704359124832885
South,Peaty,Wheat,252.5707736433439,26.041119357719424,False,True,Cloudy,121,3.0103709352889996
West,Silt,Wheat,699.5135761153983,24.045831423215304,True,True,Sunny,104,6.944253661435769
West,Sandy,Wheat,140.32727989747332,34.0362087871896,True,False,Rainy,128,2.9013287687534994
West,Clay,Cotton,870.014456409248,20.3125193601485,True,False,Cloudy,94,6.487818944285677
South,Silt,Barley,969.4987122793246,33.654228482224156,False,False,Cloudy,93,5.864873936015918
West,Peaty,Maize,108.7282889940642,26.403323700719902,False,True,Rainy,144,2.476072918733394
North,Peaty,Rice,535.415105668991,16.501753437089768,True,True,Rainy,80,4.992980066722392
South,Sandy,Barley,767.8185340505446,17.93606194411463,False,True,Rainy,115,6.389356922404914
North,Silt,Barley,228.80720771400073,35.962587151110256,True,True,Rainy,124,5.551843010514276
West,Clay,Rice,289.5856722496468,37.24153737961979,True,False,Rainy,135,4.019928558848245
East,Sandy,Wheat,116.54115605155903,19.230962403545483,False,False,Sunny,98,0.7534950603760712
North,Sandy,Cotton,260.2346325036913,37.00839133571837,False,False,Rainy,101,2.5434477846469816
South,Loam,Maize,109.41583414145654,36.341196557240856,False,True,Sunny,130,2.71094490862704
North,Chalky,Maize,710.6041596923233,21.396989874331503,True,True,Cloudy,77,6.484837334131031
South,Chalky,Soybean,808.6639705841204,18.54717557963144,False,False,Rainy,91,5.388394992099062
West,Clay,Wheat,456.980724873425,35.997430141913895,True,True,Rainy,134,6.16263944164679
North,Sandy,Wheat,801.9999566488184,39.6295444356168,True,False,Cloudy,142,6.444668668927376
East,Clay,Rice,418.1824675304611,26.405841978427127,False,True,Sunny,132,3.185693869321041
North,Loam,Rice,672.5327189266927,19.50908460816605,True,False,Rainy,88,4.918434500093755
East,Silt,Soybean,854.1139960651818,28.815991135170396,True,True,Sunny,111,8.258060521421921
South,Peaty,Soybean,116.67216673635593,30.763035961237648,False,False,Sunny,133,1.479535526721439
West,Loam,Soybean,389.6849335962147,19.11532319124472,True,True,Sunny,72,3.914103753609596
West,Loam,Cotton,113.77926365485649,26.346288124456585,False,True,Rainy,148,1.8302503238242829
East,Chalky,Cotton,583.119008982068,26.112468117218107,False,True,Rainy,116,5.1186246649641625
South,Clay,Cotton,491.0596804496203,39.87100901809892,False,True,Sunny,65,4.35597801281846
West,Silt,Soybean,249.2879567807722,37.70195444513684,False,False,Rainy,101,2.091792237324365
South,Clay,Rice,113.81879415598367,21.83591972972406,True,True,Sunny,68,3.6539828858763577
East,Silt,Rice,321.93570812544874,29.35864354302517,True,False,Cloudy,111,3.2323905755291875
East,Loam,Barley,438.84998688437025,28.063548520281387,False,True,Sunny,93,3.595859557963419
North,Chalky,Maize,708.7516329744875,37.57115210999217,False,False,Sunny,136,4.53893943177311
West,Silt,Maize,810.7150612461161,19.341758790330395,True,True,Sunny,141,8.070911907236889
West,Loam,Maize,254.5674309483755,36.07600716955257,True,False,Rainy,135,3.177354272104018
North,Loam,Barley,109.19255757676683,30.216356368241755,False,False,Cloudy,129,2.004391089391794
East,Chalky,Soybean,364.9940562080436,30.78235139401875,False,True,Sunny,60,4.2688114311633125
East,Chalky,Soybean,671.3490230757723,20.1954658208302,True,True,Sunny,117,6.450062936493436
East,Loam,Rice,492.63678665422754,29.944016328678117,False,False,Cloudy,64,2.952755094189322
East,Peaty,Rice,319.7750142368193,36.204764893113065,True,False,Sunny,92,4.432150280653988
South,Loam,Maize,369.53391249813,24.463641020684197,False,True,Cloudy,135,2.8239756662123034
West,Clay,Soybean,220.35430024599827,22.620905545196255,False,True,Sunny,97,2.6141137297100117
West,Sandy,Cotton,373.76478529903164,18.424308422414406,False,False,Cloudy,138,1.4207354176965863
East,Clay,Soybean,232.74646547234101,28.118135486932374,True,False,Cloudy,128,2.483667739663886
East,Loam,Cotton,396.20705800825647,23.89932611306492,False,False,Sunny,119,2.2386672826168397
East,Peaty,Maize,353.35581563384335,39.88026143815603,True,True,Sunny,104,5.347322926715928
West,Sandy,Cotton,481.0710243489422,38.00010561219964,True,False,Sunny,94,4.080397117278419
West,Peaty,Maize,387.8914581349518,27.85889272552087,False,False,Rainy,89,2.41639700991444
East,Loam,Maize,751.2331201842129,38.78867164440101,False,False,Cloudy,98,4.215739262735689
South,Peaty,Wheat,674.6276315053973,26.988433237081978,False,True,Cloudy,86,5.101739034973304
North,Chalky,Cotton,647.5535057987689,27.91178180079685,False,True,Rainy,102,5.353593035054977
North,Clay,Rice,913.3313987372818,33.035928295070725,False,True,Rainy,66,6.396115136895846
North,Sandy,Maize,485.7511037694236,27.10635982577459,False,False,Cloudy,141,3.3215280392409423
West,Chalky,Barley,581.1481961579724,34.52348203507542,False,False,Sunny,105,3.3745585106514735
West,Chalky,Barley,867.7193837834785,35.59022944493607,False,False,Cloudy,125,5.4920564286610025
North,Silt,Soybean,110.65156987369886,39.900456262893414,False,False,Rainy,115,1.8101875920751203
North,Chalky,Wheat,933.002507683556,37.562064229139196,True,True,Rainy,143,7.813815168585915
South,Peaty,Cotton,899.7597808437266,34.63788941722278,True,False,Cloudy,97,7.645925295846661
West,Loam,Cotton,744.4869967749374,34.49308363851837,True,False,Cloudy,94,5.9034884012086435
West,Chalky,Soybean,203.66853921539933,20.009539571900177,False,True,Cloudy,85,2.949949497163401
North,Chalky,Maize,223.7311506850124,30.64658448729119,True,False,Cloudy,148,2.770398815953596
South,Silt,Barley,135.90410484627606,32.19040238968176,False,False,Rainy,119,1.7761404394026412
South,Sandy,Wheat,936.7401251759097,18.42983432354167,True,False,Rainy,69,6.090569115378315
North,Peaty,Rice,335.1559149925297,30.73150848793587,False,True,Cloudy,78,3.0915930542809753
North,Sandy,Cotton,899.8917773842722,28.571308056636404,False,True,Sunny,75,6.90439645064345
West,Silt,Cotton,657.4716905515934,26.039906018845173,True,True,Rainy,120,6.347075540399704
North,Peaty,Maize,227.30968171692552,31.948914476841907,True,False,Cloudy,65,3.182070359439378
East,Peaty,Wheat,895.9125153660692,26.49703393541352,False,False,Sunny,64,4.294009102778761
South,Clay,Barley,238.1975592667366,33.37997212351753,True,True,Rainy,130,5.253863498569297
North,Loam,Wheat,983.4442795651843,26.742869685415425,True,True,Cloudy,115,7.457949092801979
East,Silt,Rice,588.0297766660378,26.943342106818545,True,False,Sunny,139,4.841867816653221
South,Peaty,Barley,982.6253795884351,26.05731761542313,False,True,Sunny,85,6.546537162260066
East,Sandy,Maize,950.2551318587417,36.56109881772251,True,False,Sunny,110,6.426281951525108
East,Sandy,Barley,384.9781314168243,29.654210948040422,False,False,Rainy,123,3.0139089343816186
North,Chalky,Rice,705.6905989097816,28.989380074755374,True,False,Sunny,133,5.848462625342468
South,Peaty,Maize,181.61150032392715,30.991363112471504,True,True,Cloudy,100,3.6407329946520877
East,Loam,Wheat,627.3589593283488,15.504717863048601,True,True,Sunny,95,6.48567344835983
West,Sandy,Barley,520.4671515628257,28.408514810676476,False,True,Sunny,74,3.251073596125797
South,Loam,Wheat,140.20109013623664,35.229320556643906,False,False,Cloudy,133,2.6541078850848803
West,Silt,Rice,704.1118548079197,33.34634278807614,False,False,Sunny,69,4.733148661666142
North,Silt,Wheat,460.4134532873998,29.278929116842434,False,False,Cloudy,95,3.7691401525255026
West,Chalky,Barley,597.532507468441,29.10829994331673,False,True,Cloudy,121,4.800487665864144
South,Peaty,Maize,523.0856184864979,25.123282423779585,True,True,Cloudy,127,5.443039162328298
East,Silt,Cotton,450.2990316632514,19.29041943584719,False,False,Cloudy,137,2.854466318099373
East,Loam,Soybean,410.06852867871316,28.067385501842335,True,True,Sunny,134,5.516511850318858
South,Silt,Maize,671.9956478400106,18.525458696105346,False,True,Rainy,146,5.7249259444810425
East,Peaty,Barley,476.00614005338946,36.81994139385913,False,True,Cloudy,113,4.33021349256844
West,Chalky,Rice,150.13175877308674,28.868691327643965,True,True,Rainy,65,3.5472224463087056
East,Peaty,Barley,429.6687515348627,16.187655607264485,False,False,Sunny,135,2.573077450574431
East,Peaty,Soybean,777.13481473533,34.92400889936318,True,True,Rainy,88,7.190504830134955
West,Sandy,Cotton,618.3931359145422,16.994144678564897,True,False,Sunny,141,5.029757420529764
West,Loam,Barley,747.8780478386659,20.541267356881185,True,True,Cloudy,72,7.301555021325598
West,Peaty,Soybean,168.37272190098867,24.031826809542252,False,False,Rainy,80,0.9677685661657214
North,Sandy,Rice,444.50815641768565,28.76775689799222,True,False,Cloudy,70,4.344259468893315
West,Chalky,Wheat,576.4214907708647,20.38732530469112,False,False,Cloudy,113,2.738425522490856
West,Loam,Rice,623.5795026184834,38.475110181531676,False,False,Cloudy,62,3.7259309563477974
North,Peaty,Soybean,446.49583057798566,38.503540012795526,False,True,Cloudy,70,3.876574535370421
East,Peaty,Rice,552.55173117923,26.290500574755132,False,True,Rainy,140,4.552628809846406
West,Clay,Soybean,389.77413038920434,39.742634400873285,False,True,Cloudy,91,4.045825280690545
